Domain ascore,Domain score,Domain trust score,Domain,Backlinks,IP Address,Country,First seen,Last seen
69,36,43,elcomercio.com,15,104.96.220.184,us,2016-12-30,2018-11-19
69,36,44,portlandmercury.com,151,209.104.5.167,us,2016-07-29,2018-11-21
69,31,39,fixya.com,1,74.205.15.103,us,2018-06-26,2018-10-23
69,31,39,libertatea.ro,1,91.216.152.144,ro,2018-10-26,2018-10-26
69,34,42,thespectrum.com,3481,151.101.250.62,us,2018-01-27,2018-11-22
69,37,45,thewire.in,1,104.28.27.123,us,2018-07-18,2018-10-04
69,41,46,photojojo.com,5,45.79.178.176,us,2018-05-27,2018-09-11
69,38,42,e-clubhouse.org,22,64.91.248.195,us,2016-02-10,2018-11-21
69,36,44,fitnyc.edu,6,52.70.151.111,us,2017-04-23,2018-11-16
69,37,45,insurancenewsnet.com,27,104.25.134.101,us,2017-09-15,2018-11-21
69,38,44,freeshell.org,54,205.166.94.9,us,2017-01-01,2018-11-21
69,34,40,crookedtimber.org,147,208.113.206.0,us,2016-02-08,2018-11-21
69,40,41,eo.nl,2,104.20.254.61,us,2018-05-27,2018-11-20
69,42,50,inverse.com,84,151.101.33.174,us,2016-10-06,2018-11-21
69,42,46,bunka.go.jp,2,153.122.73.245,jp,2018-11-12,2018-11-14
69,41,45,vodafone.it,1,46.19.168.110,nl,2018-11-19,2018-11-19
69,35,45,health.mail.ru,7,94.100.180.242,ru,2017-12-04,2018-11-19
69,32,43,howlingpixel.com,723,74.208.86.51,us,2018-06-22,2018-11-22
69,34,40,ticbeat.com,356,109.70.131.74,es,2016-12-31,2018-11-21
69,38,47,foodsafetynews.com,22,104.18.51.27,us,2016-03-05,2018-11-21
69,34,40,bclocalnews.com,4,104.154.244.66,us,2018-10-04,2018-11-20
69,45,52,experian.co.uk,1,194.60.170.7,gb,2017-11-14,2018-11-01
69,34,39,okinawatimes.co.jp,1,202.238.151.129,jp,2018-06-30,2018-09-30
69,39,46,anonym.to,4,188.166.89.47,nl,2018-06-01,2018-11-18
69,39,46,fit.edu,16,209.15.20.216,ca,2017-06-29,2018-11-21
69,38,45,ssrc.org,4,209.59.156.105,us,2018-06-02,2018-11-19
69,42,48,memphisdailynews.com,139,66.194.101.16,us,2016-02-06,2018-11-22
69,38,45,griffintechnology.com,120,192.124.249.119,us,2017-12-25,2018-11-22
69,33,40,informationclearinghouse.info,1,69.167.148.151,us,2015-05-13,2018-10-22
69,43,41,nnov.org,8,188.93.208.56,ru,2018-07-02,2018-11-21
69,37,43,hexus.net,353,195.78.94.78,gb,2016-11-24,2018-11-21
69,35,41,drownedinsound.com,46,64.71.168.218,us,2015-01-17,2018-11-20
69,37,43,notebookreview.com,4,206.19.49.62,us,2018-05-22,2018-11-20
69,34,42,avforums.com,102,104.25.232.4,us,2017-05-13,2018-11-22
69,37,42,flashkit.com,126,70.42.23.51,us,2018-09-07,2018-11-21
69,40,46,fundrazr.com,52,107.22.193.69,us,2016-02-06,2018-11-21
69,41,47,cso.com.au,2,54.230.74.25,us,2018-07-24,2018-10-13
69,32,38,activeboard.com,493,64.34.33.201,us,2017-07-03,2018-11-22
69,37,40,hslu.ch,12,147.88.201.156,ch,2016-12-25,2018-11-20
69,36,43,barnard.edu,22,107.21.241.248,us,2017-08-29,2018-11-20
69,38,45,glamourmagazine.co.uk,4,13.32.98.173,us,2018-06-08,2018-11-20
69,35,40,ilri.org,12,176.58.101.12,gb,2018-08-02,2018-09-04
69,39,45,haikudeck.com,1,35.190.2.111,us,2018-05-23,2018-10-07
69,43,50,websitemagazine.com,4,12.171.94.235,us,2018-05-16,2018-11-21
69,43,48,metal-archives.com,3,209.59.186.200,us,2018-05-21,2018-10-08
69,38,40,gralon.net,2,164.132.167.149,fr,2017-03-15,2018-10-11
69,34,41,igromania.ru,61,88.212.206.183,ru,2013-12-22,2018-11-21
69,37,41,absatzwirtschaft.de,11,178.63.129.129,de,2017-07-18,2018-11-21
69,38,41,etrend.sk,108,213.215.117.183,sk,2017-05-05,2018-11-21
69,43,49,glamourparis.com,25,54.230.19.142,us,2017-05-25,2018-11-20
69,33,38,reflex.cz,6,255.255.255.255,,2018-05-22,2018-11-20
69,35,41,infinit.net,25,207.253.106.184,ca,2017-09-25,2018-11-20
69,44,50,redherring.com,6,104.198.1.73,us,2018-05-25,2018-11-19
69,38,45,tz.de,32,91.234.213.200,de,2017-12-05,2018-11-20
69,34,35,square7.ch,1255,148.251.158.38,de,2017-12-18,2018-11-22
69,42,49,threejs.org,2,216.218.240.89,us,2018-04-13,2018-10-20
69,37,44,orange.es,7,46.19.168.177,nl,2014-11-17,2018-11-21
69,36,43,evergreen.edu,11,192.211.26.24,us,2017-05-18,2018-11-21
69,41,47,serif.com,3,52.209.133.81,ie,2018-08-06,2018-11-21
69,37,41,thebloggess.com,589,192.0.79.33,us,2018-10-16,2018-11-22
69,40,46,thebookseller.com,35,176.34.253.199,ie,2017-07-11,2018-11-21
69,38,40,artslant.com,3,52.3.192.12,us,2017-12-02,2018-11-17
69,39,44,aec.at,2,90.146.8.21,at,2017-07-22,2018-10-04
69,44,44,namepros.com,12,104.25.66.5,us,2017-07-02,2018-11-11
69,36,44,myfxbook.com,6,108.163.193.212,us,2018-09-09,2018-11-05
69,37,44,aleteia.org,13,192.0.78.13,us,2018-06-14,2018-11-20
69,41,47,protonmail.com,1614,185.70.40.182,ch,2016-02-03,2018-11-22
69,41,49,autoweek.com,9,52.14.114.84,us,2016-04-09,2018-11-19
69,42,48,mspoweruser.com,144,104.25.141.7,us,2016-12-30,2018-11-21
69,36,44,shsu.edu,1,158.135.1.14,us,2017-10-17,2018-11-21
69,33,40,ykt.ru,9,92.63.105.240,ru,2013-06-08,2018-11-21
69,39,46,chroniclebooks.com,56,104.130.91.170,us,2017-09-29,2018-11-21
69,35,41,digi24.ro,10,81.196.8.182,ro,2016-04-10,2018-11-19
69,40,47,trib.com,2,255.255.255.255,,2018-10-01,2018-10-11
69,39,47,architizer.com,4,104.20.221.3,us,2018-08-04,2018-11-17
69,40,46,filmaffinity.com,2,82.98.141.148,es,2018-01-17,2018-10-23
69,37,44,babycentre.co.uk,5,104.91.182.90,us,2018-08-10,2018-11-17
69,37,45,hotnewhiphop.com,3,152.195.32.74,us,2017-12-06,2018-11-18
69,41,47,freedom-to-tinker.com,1,161.47.4.40,us,2017-01-30,2018-11-21
69,41,47,siliconbeat.com,24,255.255.255.255,,2016-04-05,2018-11-19
69,37,42,lifeboat.com,322491,104.27.18.80,us,2014-01-22,2018-11-22
69,39,45,geekswithblogs.net,1,168.62.30.182,us,2016-05-20,2018-11-19
69,36,44,freedownloadmanager.org,7,199.101.132.244,us,2018-05-15,2018-11-20
69,35,39,www.wroclaw.pl,8,46.248.189.3,pl,2017-11-11,2018-11-21
69,38,34,lvse.com,80,202.104.149.155,cn,2016-02-09,2018-11-05
69,38,44,ucsdnews.ucsd.edu,12,132.249.21.178,us,2018-07-13,2018-11-21
69,38,45,backstage.com,143,34.226.8.176,us,2017-01-30,2018-11-22
69,42,49,thefinancialbrand.com,9,52.15.197.229,us,2017-10-11,2018-11-19
69,36,40,teltarif.de,49,95.173.102.240,de,2017-02-08,2018-11-21
69,37,44,newsarama.com,18,104.106.241.234,us,2017-09-07,2018-11-20
69,37,45,nutritionfacts.org,290,146.20.65.49,us,2017-06-23,2018-11-21
69,40,46,arstechnica.co.uk,2,50.31.169.131,us,2017-11-20,2018-10-22
69,40,50,robbreport.com,1,192.0.79.32,us,2018-11-21,2018-11-21
69,35,42,atlantico.fr,45,255.255.255.255,,2014-11-18,2018-11-19
69,39,45,hackster.io,270,151.101.201.174,us,2017-01-19,2018-11-21
69,41,46,peakprosperity.com,33,104.25.79.12,us,2017-05-31,2018-11-19
69,41,49,ssir.org,162,104.27.163.217,us,2016-07-13,2018-11-21
69,38,43,lsa-conso.fr,16,104.16.168.116,us,2018-04-19,2018-11-21
69,40,47,axa.com,24,171.18.59.30,fr,2017-11-18,2018-11-21
69,39,43,vz.lt,1,13.33.231.11,us,2018-10-15,2018-11-21
69,38,44,uua.org,5,151.101.202.49,us,2017-07-16,2018-11-21
69,41,43,telia.se,16,81.236.63.162,se,2016-02-07,2018-11-17
69,37,44,24-7pressrelease.com,76,216.139.226.12,us,2016-10-25,2018-11-22
69,34,41,polycount.com,20,104.18.195.24,us,2017-05-01,2018-11-20
69,40,47,marieclaire.co.uk,23,13.32.121.203,us,2017-05-02,2018-11-21
69,35,43,topspeed.com,5,151.101.206.49,us,2017-01-19,2018-11-21
69,36,45,presstelegram.com,5,63.147.66.171,us,2017-07-02,2018-11-22
69,34,42,al-akhbar.com,9,104.24.11.57,us,2018-06-04,2018-11-20
69,35,40,cupofjo.com,119,45.33.69.58,us,2017-11-18,2018-11-22
69,37,43,rhino3d.com,22,119.28.137.142,cn,2014-11-16,2018-11-21
69,36,42,llrx.com,12,104.18.33.65,us,2017-12-10,2018-11-20
69,39,47,campustechnology.com,8,66.77.93.14,us,2017-01-04,2018-11-21
69,40,46,bplans.com,33,52.87.30.14,us,2017-02-17,2018-11-21
69,33,43,vesti-ukr.com,3,147.135.139.37,fr,2018-04-17,2018-11-21
69,36,43,moneyish.com,6,192.0.66.2,us,2017-10-20,2018-11-16
69,40,46,leapmotion.com,10,104.155.150.225,us,2016-04-02,2018-11-21
69,38,45,letudiant.fr,4,95.131.143.145,fr,2018-05-21,2018-11-21
69,37,44,oneplus.com,2,104.88.59.59,us,2018-11-12,2018-11-21
69,38,40,book.fr,3,194.146.226.37,fr,2018-08-24,2018-11-17
69,37,43,tvbs.com.tw,8,143.204.83.127,us,2018-05-05,2018-11-21
69,38,44,episcopalchurch.org,15,23.21.149.125,us,2017-10-30,2018-11-20
69,42,49,servicenow.com,1,23.221.38.14,us,2018-10-01,2018-11-21
69,39,45,publicknowledge.org,2,216.98.139.29,us,2017-11-20,2018-11-19
69,38,44,lip6.fr,4,132.227.201.131,fr,2017-06-29,2018-10-02
69,21,25,minikami.it,7,62.149.142.75,it,2018-08-11,2018-11-20
69,30,39,csu.edu,1,209.175.74.4,us,2018-08-30,2018-08-30
69,41,45,intertwingly.net,69,64.90.34.159,us,2018-09-17,2018-11-21
69,32,40,kerbalspaceprogram.com,4,104.17.97.21,us,2018-09-29,2018-11-20
69,38,45,nacion.com,7,184.27.179.144,us,2017-01-26,2018-11-18
69,37,45,nbcconnecticut.com,19,23.56.118.20,us,2017-04-29,2018-11-21
69,38,40,aargauerzeitung.ch,2,91.239.23.189,at,2017-12-03,2018-11-20
69,37,44,investorplace.com,2,104.18.97.52,us,2017-05-06,2018-11-02
69,33,40,outsidethebeltway.com,122,64.235.49.6,us,2018-09-10,2018-11-22
69,32,38,euroresidentes.com,25,96.126.111.254,us,2014-11-25,2018-11-21
69,43,49,snip.ly,4,104.25.84.12,us,2018-06-01,2018-11-20
69,39,40,cctime.com,2,255.255.255.255,,2017-04-09,2018-11-17
69,34,42,popsugar.com.au,11,52.86.118.49,us,2017-09-17,2018-10-25
69,37,43,ritholtz.com,6,96.126.109.104,us,2017-11-17,2018-11-19
69,39,46,gamedev.net,168,130.211.24.203,us,2017-09-11,2018-11-21
69,42,49,aeon.co,2,34.208.1.87,us,2018-06-11,2018-11-20
69,36,40,neues-deutschland.de,5,83.223.86.50,de,2017-07-22,2018-11-20
69,36,42,tovima.gr,12,213.133.127.247,de,2017-09-16,2018-11-21
69,39,46,elasticbeanstalk.com,269,52.54.113.36,us,2017-07-11,2018-11-21
69,32,42,playground.ru,81,212.42.38.194,ru,2018-05-25,2018-11-21
69,43,50,edsurge.com,5,151.101.34.217,us,2016-04-29,2018-11-19
69,38,41,information.dk,3,109.238.50.144,dk,2017-07-17,2018-11-17
69,32,38,bibsonomy.org,66,132.187.15.88,de,2018-08-29,2018-11-21
69,36,43,spaceref.com,46,107.23.179.175,us,2013-06-12,2018-11-21
69,38,46,ncronline.org,3,54.243.107.28,us,2015-06-18,2018-11-21
69,35,39,ilsecoloxix.it,7,213.213.28.204,it,2014-01-22,2018-11-21
69,42,50,austinchronicle.com,32,209.104.5.213,us,2017-02-18,2018-11-20
69,36,44,science20.com,33,69.163.180.245,us,2015-02-06,2018-11-22
69,32,38,tn.edu.tw,4565,120.115.1.69,tw,2018-08-05,2018-11-22
69,36,43,artsjournal.com,23,66.33.193.74,us,2015-01-23,2018-11-20
69,42,49,techvibes.com,339,52.40.65.116,us,2016-04-04,2018-11-22
69,34,34,bloggersdelight.dk,3,81.7.160.122,dk,2017-06-25,2018-11-20
69,36,41,444.hu,328,87.229.70.46,hu,2016-01-12,2018-11-21
69,35,42,botw.org,4,209.73.194.21,us,2018-05-08,2018-11-17
69,36,42,ert.gr,14,45.60.86.167,us,2017-11-23,2018-11-20
69,41,47,recruiter.com,1,69.63.133.132,us,2018-10-02,2018-10-02
69,37,44,swansea.ac.uk,12,137.44.60.190,gb,2016-12-30,2018-11-18
69,36,40,sdv.fr,4,212.95.66.43,fr,2018-01-29,2018-11-18
69,37,43,designspiration.net,2,70.32.76.5,us,2018-10-01,2018-10-01
69,35,42,pcgameshardware.de,112,104.20.12.47,us,2016-04-03,2018-11-21
69,42,47,svbtle.com,4,52.204.43.85,us,2018-09-05,2018-11-19
69,38,41,beppegrillo.it,2,104.24.1.103,us,2018-10-03,2018-11-17
69,35,42,colum.edu,28,198.61.167.139,us,2017-05-07,2018-11-21
69,39,47,fiercebiotech.com,20,104.16.12.122,us,2017-04-30,2018-11-21
69,35,43,twitchy.com,70,104.20.25.60,us,2016-02-11,2018-11-21
69,39,46,anymeeting.com,1,216.157.72.103,ca,2016-04-07,2018-11-18
69,44,50,cseweb.ucsd.edu,2,132.239.8.30,us,2017-01-30,2018-11-18
69,37,45,seattleu.edu,12,52.88.23.153,us,2017-09-17,2018-11-21
69,37,42,stadt-bremerhaven.de,1372,93.90.205.18,de,2017-02-16,2018-11-22
69,35,41,ruv.is,1,37.152.65.21,is,2017-01-05,2018-10-01
69,47,38,alkislarlayasiyorum.com,11,185.7.176.150,tr,2016-02-24,2018-11-21
69,37,45,pomona.edu,2,54.244.90.138,us,2017-09-15,2018-10-22
69,35,43,pacific.edu,11,138.9.111.34,us,2018-06-01,2018-11-21
69,41,45,wuv.de,4,255.255.255.255,,2018-05-24,2018-11-17
69,34,42,thescottishsun.co.uk,11,69.192.205.89,us,2018-02-01,2018-11-19
68,39,47,wsoctv.com,2,54.192.2.8,us,2018-01-25,2018-10-25
68,36,43,ebuyer.com,9,23.218.133.244,us,2016-12-28,2018-11-17
68,36,45,wzzm13.com,3,23.7.46.37,us,2017-12-02,2018-09-23
68,35,42,businessweekly.com.tw,22,112.121.107.20,tw,2017-12-08,2018-11-19
68,37,43,mbl.is,5,92.43.192.110,is,2018-09-02,2018-11-19
68,46,33,hostalia.com,44,217.116.0.247,es,2017-09-06,2018-11-21
68,36,39,wien.at,4,136.243.165.4,de,2018-07-19,2018-11-20
68,37,43,marieclaire.fr,5,195.200.101.75,fr,2017-02-11,2018-11-21
68,35,42,lawprofessors.typepad.com,51,104.18.136.190,us,2016-12-19,2018-11-21
68,35,41,pcgames.de,166,104.20.17.196,us,2016-12-22,2018-11-21
68,38,45,libsynpro.com,64,204.16.244.13,us,2017-06-12,2018-11-21
68,33,41,ug.ru,2,217.23.150.55,ru,2018-01-23,2018-10-04
68,40,47,generosity.com,913,151.101.32.253,us,2016-07-27,2018-11-12
68,34,36,ucoz.lv,4,255.255.255.255,,2017-08-22,2018-11-16
68,39,46,goinswriter.com,82,104.27.169.109,us,2017-11-17,2018-11-21
68,37,45,globalhealingcenter.com,5,104.20.6.238,us,2017-09-28,2018-11-18
68,32,36,jugem.cc,3,133.130.34.123,jp,2018-03-23,2018-10-23
68,34,43,sbcounty.gov,62,170.164.50.2,us,2016-01-12,2018-11-21
68,37,45,mcvuk.com,33,151.101.66.98,us,2017-05-25,2018-11-20
68,40,48,purewow.com,35,54.235.194.226,us,2017-09-07,2018-11-21
68,38,46,fox13now.com,1,192.0.79.32,us,2018-10-23,2018-10-23
68,38,46,rewire.news,289,104.25.178.33,us,2017-04-05,2018-11-22
68,35,41,ikeahackers.net,51,104.27.148.164,us,2018-05-19,2018-11-22
68,37,43,ciol.com,9,192.124.249.158,us,2017-06-24,2018-11-10
68,36,44,thescore.com,2,34.229.235.63,us,2017-11-12,2018-11-19
68,39,46,mapr.com,2,23.21.203.125,us,2017-10-30,2018-11-17
68,42,48,sumo.com,27,54.200.150.117,us,2017-09-15,2018-11-21
68,32,43,steamdb.info,2,104.20.62.36,us,2018-06-14,2018-10-04
68,41,47,techworld.com.au,26,52.84.125.53,us,2017-11-20,2018-11-22
68,26,36,drivespark.com,3,72.55.151.63,ca,2014-11-16,2018-10-23
68,37,42,marketingdirecto.com,41,104.31.87.175,us,2017-05-19,2018-11-21
68,39,41,thedomains.com,360,192.99.0.37,ca,2017-04-30,2018-11-22
68,33,40,brickset.com,4,104.18.199.20,us,2018-09-28,2018-11-21
68,35,42,fayerwayer.com,383,52.84.125.63,us,2017-11-02,2018-11-21
68,35,40,jn.pt,14,80.251.169.147,pt,2018-01-29,2018-11-21
68,36,44,sandiegoreader.com,53,104.24.0.6,us,2017-04-13,2018-11-21
68,36,40,forumeiros.com,2,94.23.73.212,fr,2018-11-21,2018-11-21
68,39,46,brandchannel.com,85,143.204.158.95,us,2017-04-10,2018-11-21
68,31,36,elandroidelibre.com,3,37.187.132.51,fr,2013-06-24,2018-10-06
68,37,41,nlcafe.hu,74,77.111.91.26,hu,2016-12-06,2018-11-21
68,37,44,torontolife.com,69,54.85.82.195,us,2017-06-24,2018-11-22
68,36,43,pratt.edu,15,65.51.58.141,us,2017-12-13,2018-11-20
68,37,44,uclan.ac.uk,3,193.61.245.85,gb,2018-03-26,2018-11-21
68,41,48,hashcat.net,40,151.80.143.33,fr,2014-11-18,2018-11-22
68,35,42,junkee.com,108,104.20.219.8,us,2016-12-07,2018-11-21
68,38,44,pdnonline.com,17,172.104.18.148,us,2017-07-16,2018-11-22
68,41,46,horizont.net,2,213.83.54.40,de,2015-03-02,2018-09-08
68,35,40,stuba.sk,9,147.175.1.18,sk,2017-07-05,2018-11-19
68,36,43,minfin.com.ua,2,104.25.210.29,us,2017-07-09,2018-10-19
68,38,43,blogdumoderateur.com,10,89.185.35.168,fr,2016-08-13,2018-11-20
68,36,41,malaysiakini.com,11,104.16.134.159,us,2017-02-07,2018-11-21
68,37,45,wcnc.com,1,184.25.138.87,us,2018-07-15,2018-09-23
68,40,46,phoronix.com,595,104.27.128.251,us,2015-11-22,2018-11-22
68,36,43,swan.ac.uk,5,137.44.18.10,gb,2017-09-19,2018-11-21
68,38,44,skiddle.com,9,217.155.32.29,gb,2018-05-16,2018-11-21
68,38,45,e-activist.com,2,66.11.154.25,ca,2018-09-21,2018-11-20
68,35,41,sunshinecoastdaily.com.au,9,52.62.11.89,au,2017-08-26,2018-11-12
68,35,43,pantagraph.com,2,192.104.182.209,us,2017-10-31,2018-10-20
68,38,47,eschoolnews.com,24,35.193.122.217,us,2016-07-28,2018-11-21
68,31,34,chinapp.com,3,255.255.255.255,,2018-04-01,2018-11-17
68,39,45,freelists.org,192,104.24.115.93,us,2017-12-31,2018-11-21
68,37,43,crn.com.au,3,119.9.39.10,au,2017-08-24,2018-11-20
68,37,42,avexnet.or.jp,1,13.32.99.109,us,2018-09-20,2018-10-07
68,34,45,littlethings.com,64,64.188.48.66,us,2016-08-06,2018-11-22
68,37,45,lehighvalleylive.com,3,151.101.34.133,us,2018-01-29,2018-11-20
68,35,39,microsiervos.com,254,72.10.52.226,us,2013-06-12,2018-11-21
68,37,44,orvis.com,38,104.198.58.34,us,2018-02-26,2018-11-21
68,40,47,campaignlive.com,17,213.251.18.130,gb,2017-09-21,2018-11-20
68,34,40,us.edu.pl,1,155.158.104.231,pl,2018-10-31,2018-11-11
68,43,47,prnewswire.co.in,1,23.59.190.50,us,2018-08-30,2018-09-28
68,36,38,fanblogs.jp,6,202.222.24.169,jp,2016-08-08,2018-11-21
68,40,46,datamation.com,219,23.196.109.112,us,2013-07-04,2018-11-21
68,36,42,wwwhatsnew.com,803,91.109.0.120,gb,2017-05-26,2018-11-21
68,37,45,cntraveller.com,4,54.192.151.87,us,2013-06-30,2018-11-18
68,36,40,hpplus.jp,1,199.83.132.64,us,2017-05-27,2018-10-05
68,35,39,tu-freiberg.de,14,139.20.64.219,de,2014-10-04,2018-11-21
68,38,45,inc42.com,41,104.25.9.112,us,2017-01-30,2018-11-21
68,42,50,mbta.com,6,34.192.82.148,us,2018-05-19,2018-11-21
68,38,45,lesnumeriques.com,246,95.131.141.85,fr,2014-01-20,2018-11-21
68,37,45,dailycal.org,62,104.25.236.34,us,2016-07-28,2018-11-21
68,35,42,index.hr,10,104.19.138.57,us,2017-06-28,2018-11-04
68,38,43,httrack.com,8,195.154.67.106,fr,2017-05-03,2018-11-18
68,37,42,dinside.no,108,87.238.33.182,no,2017-10-24,2018-11-21
68,37,46,namm.org,4,54.149.62.76,us,2018-01-30,2018-11-20
68,38,45,droid-life.com,64,104.27.175.36,us,2016-05-26,2018-11-21
68,38,46,nowtoronto.com,31,75.101.132.169,us,2017-10-31,2018-11-20
68,36,42,komputerswiat.pl,68,213.180.141.155,pl,2014-10-04,2018-11-21
68,36,42,clubexpress.com,11,208.66.171.71,us,2018-06-20,2018-11-19
68,35,42,wimp.com,2,104.17.100.30,us,2017-09-27,2018-10-03
68,33,40,universia.es,6,195.149.210.72,es,2015-02-02,2018-11-22
68,37,45,elnuevoherald.com,9,184.24.168.234,us,2018-02-13,2018-11-21
68,36,42,ehu.eus,2,158.227.0.78,es,2017-09-07,2018-11-20
68,35,41,richarddawkins.net,90,67.227.143.240,us,2018-05-28,2018-11-22
68,36,43,iese.edu,40,62.22.104.76,es,2017-02-11,2018-11-21
68,32,40,mmosite.com,75,74.127.62.22,us,2013-12-11,2018-11-20
68,36,42,freenas.org,8,96.127.141.83,us,2017-09-27,2018-11-20
68,35,41,democraticunderground.com,164,52.72.101.167,us,2017-09-06,2018-11-21
68,38,47,dailyburn.com,131,35.190.58.202,us,2016-07-12,2018-11-21
68,35,43,thetimes-tribune.com,1,45.60.62.112,us,2018-11-20,2018-11-20
68,37,43,lessentiel.lu,29,151.252.10.238,no,2017-09-28,2018-11-20
68,34,45,ictv.ua,2,104.25.203.29,us,2018-06-16,2018-09-11
68,37,42,presse-citron.net,356,104.28.26.235,us,2017-06-19,2018-11-22
68,35,39,gva.be,2,185.43.124.28,be,2018-07-03,2018-11-17
68,37,43,scummvm.org,47,146.255.62.21,at,2017-06-20,2018-11-03
68,34,42,toofab.com,10,54.230.19.101,us,2017-11-19,2018-11-20
68,36,42,lifehacker.jp,58,13.32.123.250,us,2015-05-12,2018-11-21
68,36,46,esetnod32.ru,5,77.244.210.162,ru,2017-12-13,2018-11-20
68,35,42,altpress.com,272,104.25.64.26,us,2014-11-18,2018-11-21
68,36,45,merdeka.com,2,255.255.255.255,,2018-05-26,2018-11-16
68,39,45,hagerty.com,4,192.149.219.4,us,2017-09-19,2018-11-18
68,36,42,e-flux.com,3,104.131.9.38,us,2018-06-04,2018-11-18
68,38,44,diyphotography.net,876,54.172.13.69,us,2016-10-21,2018-11-21
68,34,34,vot.pl,929,46.4.74.155,de,2017-08-28,2018-11-22
68,37,34,kylos.pl,3,195.162.24.36,pl,2018-08-25,2018-11-21
68,38,44,alphr.com,96,54.247.85.154,ie,2016-07-15,2018-11-21
68,34,42,firstshowing.net,392,69.167.174.4,us,2016-12-03,2018-11-22
68,37,47,gearpatrol.com,298,52.72.232.40,us,2017-01-01,2018-11-22
68,41,48,maketecheasier.com,10,192.124.249.3,us,2017-04-01,2018-11-20
68,37,45,burningman.org,16249,52.32.102.216,us,2016-11-23,2018-11-22
68,35,41,opendesktop.org,1,188.138.57.103,de,2016-05-24,2018-10-03
68,37,44,yoyogames.com,241,109.169.18.3,gb,2015-05-13,2018-11-21
68,33,42,mmo-champion.com,102,104.16.62.226,us,2018-06-02,2018-11-21
68,39,47,craveonline.com,9,97.64.84.172,us,2013-07-09,2018-10-29
68,36,43,archinect.com,244,74.50.49.11,us,2014-02-04,2018-11-21
68,36,44,wave3.com,4,184.29.105.41,us,2013-06-24,2018-10-03
68,36,43,musescore.org,79,178.18.22.141,us,2015-02-04,2018-11-21
68,38,46,ncdhhs.gov,1,52.85.142.125,us,2018-01-18,2018-10-14
68,40,47,contracostatimes.com,1,23.62.6.50,us,2015-02-06,2018-10-04
68,38,46,nonprofitquarterly.org,73,104.27.138.216,us,2017-01-19,2018-11-21
68,37,41,bt.no,16,152.90.247.57,no,2017-07-07,2018-11-21
68,36,43,allaboutcircuits.com,34,104.20.235.39,us,2017-05-20,2018-11-21
68,37,44,theengineer.co.uk,54,52.28.148.127,de,2017-05-03,2018-11-21
68,35,43,ethw.org,17,72.32.73.40,us,2016-04-10,2018-11-20
68,40,45,penelopetrunk.com,371,104.199.119.123,us,2016-07-27,2018-11-21
68,37,44,editorandpublisher.com,20,64.111.108.251,us,2013-06-08,2018-11-21
68,39,47,cookingchanneltv.com,13,255.255.255.255,,2018-02-19,2018-11-20
68,35,42,scienceblog.com,8,104.25.221.6,us,2016-12-02,2018-11-21
68,40,47,realbusiness.co.uk,98,35.197.198.163,eu,2017-10-21,2018-11-21
68,37,43,kolor.com,193,46.105.58.215,fr,2017-11-28,2018-11-21
68,37,43,blogmaverick.com,1,192.0.79.32,us,2018-11-05,2018-11-05
68,39,46,jta.org,6,104.130.102.147,us,2017-11-24,2018-11-17
68,37,43,itu.dk,4,130.226.143.5,dk,2018-06-01,2018-11-15
68,36,39,doyoubuzz.com,2,255.255.255.255,,2018-08-16,2018-10-29
68,31,43,9apps.com,1,165.254.223.129,us,2018-04-03,2018-11-06
68,41,48,adespresso.com,24,104.197.69.102,us,2018-02-26,2018-11-18
68,36,44,irishcentral.com,15,104.24.23.103,us,2015-07-06,2018-11-21
68,34,44,tengrinews.kz,5,89.218.2.188,kz,2017-08-12,2018-11-16
68,39,47,kiro7.com,13,52.84.21.228,us,2018-02-05,2018-11-19
68,49,39,ionos.de,29,217.160.86.40,de,2018-05-20,2018-11-21
68,35,42,thesocietypages.org,67,69.164.207.151,us,2016-10-07,2018-11-21
68,35,42,okayplayer.com,595,35.185.221.211,us,2014-01-23,2018-11-22
68,33,39,lalsace.fr,3,255.255.255.255,,2018-05-24,2018-11-21
68,38,46,kfor.com,2,192.0.79.32,us,2018-06-09,2018-10-26
68,42,48,grasshopper.com,21,51.141.37.245,gb,2018-02-15,2018-11-21
68,38,43,ethanzuckerman.com,21,72.249.123.152,us,2016-05-27,2018-11-20
68,33,42,usgamer.net,432,94.198.83.40,gb,2015-01-29,2018-11-22
68,46,51,tubularinsights.com,56,104.25.217.4,us,2016-12-21,2018-11-21
68,37,41,republica.com,288,178.62.156.47,nl,2016-12-20,2018-11-21
68,37,45,artnews.com,25,104.130.209.180,us,2016-05-26,2018-11-20
68,35,41,dailypost.co.uk,7,104.107.168.213,us,2017-04-25,2018-11-12
68,34,42,pcper.com,7439,71.19.233.138,us,2013-07-09,2018-11-22
68,37,45,infomoney.com.br,17,23.62.78.213,us,2017-02-03,2018-11-20
68,36,45,daemon-tools.cc,20,212.117.184.51,lu,2017-09-20,2018-11-18
68,34,39,wall-street.ro,21,193.189.99.244,ro,2016-09-12,2018-11-20
68,40,48,limitedrun.com,8,107.21.255.144,us,2018-05-25,2018-11-21
68,36,41,synthasite.com,2,104.16.17.143,us,2017-06-01,2018-11-20
68,40,47,focusonthefamily.com,4,67.135.133.184,us,2018-05-25,2018-11-21
68,41,47,overclock3d.net,68,104.25.234.9,us,2016-01-16,2018-11-21
