Domain ascore,Domain score,Domain trust score,Domain,Backlinks,IP Address,Country,First seen,Last seen
70,34,41,ufg.br,3,200.137.217.135,br,2017-11-15,2018-11-20
70,37,41,lavenir.net,16,185.43.125.128,be,2017-04-30,2018-11-18
70,34,44,ukranews.com,2,46.105.108.63,fr,2018-03-26,2018-10-28
70,41,46,decanter.com,25,143.204.214.72,us,2016-12-01,2018-11-20
70,45,51,musicglue.com,6,51.255.92.21,fr,2018-03-16,2018-11-19
70,36,45,iitkgp.ac.in,1,203.110.245.243,in,2018-11-08,2018-11-11
70,37,45,teamliquid.net,432,144.217.237.0,ca,2015-05-13,2018-11-21
70,38,51,avn.com,100,104.20.92.184,us,2015-01-28,2018-11-22
70,36,39,kahoku.co.jp,1,42.127.248.88,jp,2018-10-21,2018-10-25
70,39,47,electrek.co,19,192.0.66.2,us,2018-06-24,2018-11-21
70,43,49,codeforamerica.org,45,54.234.33.69,us,2017-04-25,2018-11-21
70,38,36,meteo.it,5,91.211.156.128,it,2017-09-02,2018-10-22
70,39,46,murdoch.edu.au,11,134.115.4.246,au,2017-06-09,2018-11-21
70,38,45,momtastic.com,96,104.17.253.149,us,2017-05-03,2018-11-22
70,35,42,tsu.ru,21,92.63.64.5,ru,2017-10-27,2018-11-21
70,37,45,guru3d.com,547,89.188.28.128,nl,2014-11-17,2018-11-22
70,21,24,die-design-manufaktur.de,1,176.28.17.175,de,2018-10-07,2018-10-20
70,39,43,typepad.co.uk,20,104.18.138.190,us,2017-05-03,2018-11-20
70,38,44,netdoctor.co.uk,1,151.101.32.200,us,2018-10-28,2018-11-12
70,38,46,eastbayexpress.com,272,209.104.5.157,us,2013-06-24,2018-11-21
70,46,49,dynadot.com,2,52.52.155.86,us,2017-10-28,2018-11-19
70,21,31,monasri.gov.kh,2,103.16.62.46,kh,2018-08-14,2018-11-21
70,42,47,zeldman.com,154,104.24.18.48,us,2016-07-27,2018-11-21
70,36,43,geekologie.com,962,173.193.148.196,us,2013-06-24,2018-11-21
70,38,44,earthtimes.org,2,207.58.161.129,us,2017-09-11,2018-11-17
70,41,45,rtvs.sk,1,85.248.137.227,sk,2018-06-28,2018-11-16
70,47,53,mailgun.com,2,104.154.130.184,us,2018-07-17,2018-11-20
70,40,49,affordablecollegesonline.org,9,74.207.254.232,us,2017-12-04,2018-11-21
70,37,39,katholisch.de,18,81.173.221.169,de,2017-07-10,2018-11-20
70,39,46,lmu.edu,38,54.200.93.36,us,2017-02-21,2018-11-19
70,36,39,vol.at,2,194.183.128.49,at,2018-03-25,2018-09-30
70,42,48,skai.gr,4,151.101.248.204,us,2016-05-24,2018-11-20
70,38,46,stthomas.edu,83,140.209.1.91,us,2017-06-02,2018-11-21
70,43,47,adactio.com,6,162.243.219.12,us,2017-12-05,2018-11-14
70,36,44,heartland.org,2,184.168.47.225,us,2017-03-18,2018-09-20
70,40,48,androidheadlines.com,169,104.20.82.117,us,2015-05-07,2018-11-21
70,41,47,mybroadband.co.za,158,104.20.10.169,us,2017-05-07,2018-11-21
70,54,53,aaronparecki.com,637,45.79.83.22,us,2014-11-15,2018-11-22
70,39,46,ioe.ac.uk,1,209.15.20.214,ca,2018-11-06,2018-11-20
70,38,42,rsi.ch,1,23.11.19.146,us,2018-11-18,2018-11-18
70,39,46,moogmusic.com,62,104.25.251.21,us,2015-07-02,2018-11-21
70,37,44,icp.org,3,104.20.217.12,us,2016-09-30,2018-10-23
70,43,48,kempinski.com,1,54.230.19.48,us,2018-01-27,2018-10-01
70,38,44,counseling.org,13,34.199.65.166,us,2017-10-18,2018-11-21
70,39,47,gibson.com,2,107.20.253.208,us,2018-06-03,2018-11-20
70,39,46,biologicaldiversity.org,107,52.88.109.245,us,2014-11-27,2018-11-21
70,39,45,writersdigest.com,20,34.203.96.84,us,2015-08-02,2018-11-15
70,37,42,vanityfair.it,42,52.214.202.168,ie,2016-04-10,2018-11-21
70,38,44,u-bordeaux.fr,5639,51.255.51.149,fr,2018-07-21,2018-11-16
70,37,45,aacsb.edu,4,40.70.64.11,us,2018-07-11,2018-11-19
70,35,39,diariodesevilla.es,8,74.208.86.233,us,2017-01-25,2018-11-16
70,37,43,thestudentroom.co.uk,4,104.20.18.45,us,2017-06-18,2018-11-19
70,36,44,torg.mail.ru,3,217.69.139.91,ru,2017-06-27,2018-10-20
70,34,41,desmogblog.com,104,104.25.94.119,us,2017-01-27,2018-11-21
70,33,38,portfolio.hu,4,217.20.139.64,hu,2017-11-04,2018-11-11
70,41,48,lendingclub.com,4,64.48.1.41,us,2017-11-01,2018-11-21
70,39,46,francophonie.org,1,167.114.15.236,ca,2017-10-30,2018-09-20
70,44,50,gardeners.com,12,205.196.211.249,us,2018-07-15,2018-11-21
70,36,44,surfingbird.ru,706,78.25.80.53,ru,2017-06-15,2018-11-22
70,38,43,domusweb.it,374,72.247.11.25,us,2016-05-24,2018-11-21
70,37,43,regex.info,6,35.165.206.106,us,2017-12-10,2018-11-21
70,35,41,rcinet.ca,38,23.50.225.10,us,2016-12-23,2018-11-21
70,42,47,toptenz.net,447,104.28.8.67,us,2015-08-02,2018-11-21
70,37,42,magicseaweed.com,26,151.236.48.232,gb,2017-01-29,2018-11-21
70,40,46,startrek.com,22,23.0.160.82,us,2013-06-08,2018-11-21
70,41,48,tribecafilm.com,1198,52.15.206.70,us,2014-11-17,2018-11-22
70,47,50,ictrecht.nl,3,87.233.197.74,nl,2017-08-29,2018-11-19
70,41,47,edudemic.com,8,54.235.25.5,us,2016-04-10,2018-11-21
70,35,42,miis.edu,15,140.233.2.115,us,2017-09-19,2018-11-21
70,36,44,unz.com,8,192.169.200.79,us,2017-05-21,2018-10-27
70,34,39,mydns.jp,103,153.130.215.163,jp,2017-07-18,2018-11-21
70,41,48,wiredforchange.com,14,69.174.83.89,us,2017-06-29,2018-11-21
70,38,45,ilounge.com,1,104.27.157.189,us,2018-03-21,2018-10-01
70,44,49,factmag.com,549,104.25.193.16,us,2016-05-26,2018-11-22
70,35,42,tdl.org,2,52.70.61.57,us,2018-05-04,2018-10-19
70,41,47,fora.tv,5,65.115.70.16,us,2016-12-22,2018-10-05
70,41,48,tweaktown.com,389,209.188.86.60,us,2013-06-25,2018-11-21
70,37,43,polymtl.ca,10,255.255.255.255,,2018-11-04,2018-11-04
70,37,43,uah.es,4,193.146.56.51,es,2017-10-28,2018-11-17
70,39,42,borsen.dk,24,193.47.186.50,dk,2013-12-20,2018-11-21
70,46,42,otherpeoplespixels.com,32,54.235.156.25,us,2014-10-02,2018-11-21
70,41,48,legalzoom.com,6,23.199.202.170,us,2017-01-16,2018-11-22
70,33,38,chilp.it,7,104.31.85.42,us,2018-09-12,2018-11-20
70,37,44,snotr.com,3456,40.68.212.153,nl,2014-11-16,2018-11-22
70,40,48,coingecko.com,1,104.25.193.24,us,2017-09-15,2018-10-06
70,38,46,uncrate.com,18004,35.190.25.30,us,2016-04-10,2018-11-22
70,36,42,ltu.se,878,130.240.43.54,se,2017-05-06,2018-11-22
70,41,48,comixology.com,1,52.202.49.155,us,2016-07-12,2018-10-10
70,36,43,diffen.com,126,151.101.34.217,us,2018-03-06,2018-11-21
70,43,49,cgtrader.com,14,52.55.28.208,us,2016-04-11,2018-11-20
70,36,44,eksisozluk.com,41,176.53.43.11,tr,2016-11-03,2018-11-20
70,41,50,taxfoundation.org,3,34.197.114.189,us,2017-05-06,2018-10-24
70,40,41,aktion-mensch.de,9,212.66.18.106,de,2016-07-27,2018-11-20
70,39,46,afi.com,5,104.24.2.57,us,2017-11-27,2018-11-19
70,37,45,albawaba.com,10,151.101.202.207,us,2018-09-09,2018-11-20
70,34,37,pluska.sk,19,130.211.69.73,us,2017-07-26,2018-11-21
70,45,51,mobilemarketingwatch.com,13,104.198.106.187,us,2017-06-15,2018-11-21
70,44,48,webhostinggeeks.com,118,138.197.253.21,us,2016-04-11,2018-11-22
70,42,47,greenleft.org.au,5,172.104.71.150,jp,2017-07-03,2018-11-19
70,31,38,ufcg.edu.br,9,150.165.11.251,br,2018-10-19,2018-11-20
70,41,47,electronista.com,13,207.58.150.165,us,2017-03-05,2018-10-22
70,39,43,zhaw.ch,140,160.85.104.80,ch,2017-03-31,2018-11-22
70,38,46,pcgamesn.com,3457,104.20.80.227,us,2013-07-11,2018-11-22
70,42,48,smule.com,93,54.221.240.193,us,2017-03-01,2018-11-12
70,37,42,mno.hu,25,80.249.170.197,hu,2016-06-29,2018-11-17
70,36,37,eepw.com.cn,23,119.254.84.38,cn,2017-07-10,2018-11-21
70,38,45,marvell.com,18,64.207.157.185,us,2017-11-10,2018-11-19
70,40,44,linuxtoday.com,22,23.196.109.112,us,2017-02-15,2018-11-21
70,38,46,thebump.com,17,104.16.129.133,us,2017-04-29,2018-11-21
70,31,32,guilinlife.com,1,202.103.210.21,cn,2017-06-13,2018-10-07
70,44,51,wishpond.com,14,54.236.142.204,us,2017-11-23,2018-11-18
70,36,39,hd.se,3,13.33.165.82,us,2018-03-13,2018-11-18
70,49,50,registro.br,3,200.160.7.130,br,2016-12-22,2018-11-07
70,39,41,canpan.info,7,202.222.24.184,jp,2017-10-07,2018-11-18
70,47,50,pir.org,17,97.107.141.235,us,2016-12-22,2018-11-21
70,45,52,blackmagicdesign.com,9289,54.172.192.242,us,2015-08-02,2018-11-22
70,35,41,explainxkcd.com,110,104.28.23.60,us,2016-12-27,2018-11-21
70,35,41,linuxfr.org,2292,88.191.250.176,fr,2013-07-13,2018-11-22
70,35,42,tn.com.ar,100,200.42.143.50,ar,2016-11-23,2018-11-20
70,36,44,hiphopdx.com,159,104.25.217.101,us,2013-07-04,2018-11-16
70,38,46,unmc.edu,1,192.198.54.11,us,2018-08-23,2018-08-23
70,39,46,lejdd.fr,1,143.204.229.77,us,2018-11-19,2018-11-19
70,36,43,ocu.org,1,213.246.236.73,be,2017-01-21,2018-10-23
70,37,42,optusnet.com.au,74,211.29.152.71,au,2016-09-29,2018-11-20
70,42,50,maxim.com,165,151.101.66.98,us,2017-03-01,2018-11-21
70,43,49,ionicframework.com,5,64.71.168.222,us,2018-03-12,2018-11-21
70,44,49,bizzabo.com,1,107.20.139.231,us,2017-06-27,2018-10-10
70,41,45,gihyo.jp,55,104.20.34.31,us,2014-01-22,2018-11-21
70,38,45,sonoma.edu,12,130.157.3.70,us,2017-11-26,2018-11-21
70,40,47,99percentinvisible.org,536,104.24.99.140,us,2016-07-05,2018-11-21
70,37,43,kiwi.com,2,104.16.1.13,us,2018-10-02,2018-11-04
70,36,44,kinguin.net,2,185.66.120.10,pl,2018-03-06,2018-09-27
70,36,43,stcloudstate.edu,400,34.227.238.166,us,2017-05-18,2018-11-21
70,39,45,open.edu,28,137.108.200.104,gb,2017-09-13,2018-11-20
70,37,43,hipertextual.com,1136,104.20.1.7,us,2015-02-20,2018-11-22
70,41,45,paessler.com,4,104.17.118.180,us,2018-02-02,2018-11-19
70,39,47,qgiv.com,69,159.203.104.13,us,2017-03-31,2018-11-21
70,36,41,jpgmag.com,12,216.65.101.8,ca,2017-05-01,2018-11-21
70,33,40,gandul.info,60,93.113.11.102,ro,2015-03-01,2018-11-19
70,43,49,blockgeeks.com,10,104.25.249.32,us,2017-09-09,2018-11-21
70,38,42,korben.info,906,192.124.249.2,us,2014-11-17,2018-11-22
70,38,44,lincoln.ac.uk,141,195.195.10.15,gb,2017-07-05,2018-11-21
70,38,45,msu.su,1,93.180.26.197,ru,2017-10-27,2018-11-21
70,38,45,iitm.ac.in,26,203.199.213.51,in,2017-06-14,2018-11-21
70,42,42,teslathemes.com,2,185.56.86.238,us,2017-04-24,2018-11-21
70,37,43,opovo.com.br,6,200.194.101.79,br,2017-12-02,2018-11-19
70,40,49,nsta.org,3,54.198.214.124,us,2018-10-03,2018-11-21
70,41,49,td.org,4,34.233.127.227,us,2018-08-25,2018-11-20
70,32,38,trendencias.com,1090,143.204.83.52,us,2016-08-25,2018-11-21
70,40,46,iau.org,48,134.171.75.33,de,2016-09-05,2018-11-21
70,40,47,seventeen.com,26,151.101.32.200,us,2015-02-05,2018-11-21
70,38,46,milkeninstitute.org,3,52.8.92.107,us,2016-06-27,2018-11-21
70,37,40,kino.de,2,178.19.70.40,de,2017-09-26,2018-11-17
70,38,43,demorgen.be,18,184.28.17.92,us,2017-11-08,2018-11-20
70,43,49,subpop.com,344,54.203.253.101,us,2016-08-05,2018-11-21
70,33,40,atresmedia.com,21,104.88.61.229,us,2017-01-01,2018-11-21
70,41,48,ipwatchdog.com,115,192.124.249.13,us,2017-11-29,2018-11-21
70,36,42,postech.ac.kr,17,141.223.5.52,kr,2017-09-18,2018-11-13
70,41,47,nextavenue.org,33,104.25.84.17,us,2018-03-12,2018-11-21
70,40,46,physicsworld.com,26,35.189.112.23,us,2016-11-24,2018-11-21
70,37,44,imaging-resource.com,409,104.20.110.31,us,2013-08-11,2018-11-22
70,31,40,studentdoctor.net,9,104.20.135.30,us,2017-06-16,2018-11-20
70,41,47,3dsystems.com,25,23.23.141.75,us,2017-11-18,2018-11-21
70,44,48,g-mark.org,19,52.69.184.29,jp,2018-02-01,2018-11-20
70,41,49,petmd.com,3,104.16.83.51,us,2018-08-04,2018-11-19
70,40,45,chrispederick.com,4,104.28.11.37,us,2018-02-01,2018-11-21
70,36,40,cr173.com,1,221.236.11.103,cn,2018-09-27,2018-09-27
70,39,46,inyourpocket.com,76,54.93.92.53,de,2017-04-01,2018-11-21
70,50,41,ucoz.ro,2,193.109.246.58,ru,2017-05-22,2018-11-10
70,35,42,protothema.gr,47,136.243.171.66,de,2016-07-12,2018-11-21
70,41,49,katu.com,37,192.229.173.254,us,2017-01-21,2018-11-21
70,38,45,semana.com,6,50.97.116.136,us,2018-02-06,2018-11-19
70,43,49,localytics.com,3,23.3.13.74,us,2015-07-02,2018-11-18
70,36,42,pokernews.com,63,213.130.49.70,gb,2015-02-05,2018-11-22
70,31,41,zam.com,481,208.43.25.13,us,2016-09-11,2018-11-22
70,35,37,elecfans.com,13,175.6.14.186,cn,2017-01-18,2018-11-21
70,37,47,hightimes.com,54,35.188.97.53,us,2018-05-22,2018-11-21
70,42,48,stanforddaily.com,37,35.197.103.138,us,2017-12-15,2018-11-20
70,39,47,svoboda.org,9,23.214.142.152,nl,2017-07-23,2018-11-20
70,42,50,industryweek.com,16,104.17.235.29,us,2017-04-10,2018-11-20
70,36,45,whattoexpect.com,27,23.72.253.125,us,2013-12-11,2018-11-17
70,40,41,point2homes.com,1,45.60.121.170,us,2018-07-24,2018-10-17
70,36,43,awn.com,49,66.117.1.171,us,2014-11-25,2018-11-20
70,38,46,kcet.org,298,199.96.128.78,us,2013-08-06,2018-11-21
70,39,45,compassion.com,10,173.255.238.205,us,2017-04-30,2018-11-21
70,37,45,medgadget.com,286,104.196.154.196,us,2014-10-03,2018-11-22
70,35,43,westga.edu,5,160.10.5.68,us,2018-07-30,2018-11-19
70,38,46,bendbulletin.com,36,199.83.132.149,us,2017-06-29,2018-11-21
70,19,23,jamustudio.com,10,92.220.71.163,no,2018-09-08,2018-11-15
70,40,46,openrightsgroup.org,179,46.43.36.233,gb,2015-11-16,2018-11-22
70,46,52,pivotal.io,9,96.45.200.181,ca,2017-06-18,2018-11-21
70,41,49,chick-fil-a.com,2,45.60.86.30,us,2017-07-20,2018-11-19
70,35,40,inaf.it,12,192.167.166.25,it,2017-01-19,2018-11-21
70,43,49,problogger.com,205,104.31.88.148,us,2017-11-03,2018-11-22
70,37,42,getnews.jp,487,104.25.166.14,us,2015-05-10,2018-11-21
70,36,41,udg.edu,8,84.88.142.33,es,2017-07-27,2018-11-19
70,28,36,able2know.org,1,104.27.35.101,us,2018-05-29,2018-11-12
70,38,43,uclm.es,5,161.67.142.13,es,2017-04-13,2018-11-19
70,38,44,panix.com,19,166.84.62.253,us,2016-09-12,2018-11-21
70,24,28,fireblogz.com,28,199.175.49.51,us,2018-01-19,2018-11-21
70,40,47,capitalnewyork.com,11,23.253.58.199,us,2013-06-12,2018-10-28
70,38,43,leetchi.com,8,255.255.255.255,,2018-07-11,2018-10-29
70,39,43,cafef.vn,1,123.30.151.75,vn,2018-10-08,2018-10-08
70,41,45,osdir.com,3,104.27.134.88,us,2018-10-09,2018-10-11
70,37,42,ondacero.es,1,104.117.230.137,us,2018-11-18,2018-11-18
70,39,44,vita.it,77,104.46.53.252,nl,2016-06-27,2018-11-21
70,42,48,fiercewireless.com,16,104.16.194.224,us,2018-01-02,2018-11-20
70,38,45,elephantjournal.com,445,104.25.215.26,us,2016-06-08,2018-11-21
70,44,49,lacnic.net,2,200.3.14.11,uy,2017-10-26,2018-11-20
70,39,44,uni-linz.ac.at,34,140.78.51.40,at,2018-05-01,2018-11-21
70,42,49,tim.blog,730,192.0.78.24,us,2018-06-14,2018-11-22
70,36,43,ros.org,77,140.211.15.247,us,2013-06-12,2018-11-21
70,39,48,wweek.com,264,23.210.6.49,us,2013-12-22,2018-11-21
70,39,45,socialblade.com,2,104.25.102.115,us,2017-05-24,2018-11-11
70,37,44,expatica.com,5,217.149.65.243,nl,2018-03-01,2018-11-20
70,38,37,stampinup.net,497177,67.128.132.36,us,2018-02-17,2018-11-22
70,39,47,bobvila.com,26,104.25.67.15,us,2015-08-02,2018-11-20
70,40,43,cybozu.co.jp,2543,54.64.111.247,jp,2016-08-31,2018-11-22
70,41,45,wonkette.com,73,104.18.68.188,us,2015-05-13,2018-11-21
70,36,41,raptr.com,4,184.106.55.75,us,2018-08-17,2018-11-18
70,41,47,inventables.com,117,50.17.199.91,us,2014-11-14,2018-11-21
70,39,42,bt.dk,17,104.112.235.209,us,2018-03-02,2018-11-21
70,43,49,signalvnoise.com,38,204.62.114.116,us,2016-02-17,2018-11-21
70,32,40,weblancer.net,3,62.149.24.39,ua,2018-04-27,2018-10-14
70,44,48,doorkeeper.jp,8,54.183.226.46,us,2017-12-02,2018-11-20
70,41,49,abc15.com,5,184.50.88.95,us,2018-01-28,2018-10-26
70,33,36,tarnow.pl,1,195.150.230.223,pl,2018-10-11,2018-10-19
70,40,48,necn.com,11,23.222.145.102,us,2017-11-07,2018-11-17
70,35,41,umh.es,92,193.147.147.123,es,2017-05-23,2018-11-22
70,37,43,fin24.com,7,41.86.110.201,za,2018-01-28,2018-11-20
70,40,47,singularityhub.com,437,104.25.246.20,us,2016-02-20,2018-11-21
70,36,39,daa.jp,7,157.7.107.142,jp,2018-09-19,2018-11-19
70,42,48,qt-project.org,1,193.209.87.4,fi,2017-09-05,2018-11-14
70,37,42,deusto.es,35,130.206.138.162,es,2017-06-16,2018-11-20
70,36,39,huaban.com,4,115.231.100.109,cn,2018-08-30,2018-11-16
70,34,39,dnevnik.bg,33,193.194.140.2,bg,2017-07-21,2018-11-21
70,39,46,towson.edu,11,104.199.123.29,us,2017-07-14,2018-11-19
70,41,47,speeddemosarchive.com,283,66.187.71.178,us,2016-02-22,2018-11-21
70,41,46,pr.co,153,176.34.125.7,ie,2017-07-17,2018-11-22
70,43,50,vc.ru,1465,95.213.255.122,ru,2016-07-27,2018-11-22
70,43,42,blogflux.com,17,72.32.203.130,us,2016-04-26,2018-10-04
70,33,44,gazeta.ua,21,104.25.115.37,us,2018-05-04,2018-11-21
70,35,43,grandforksherald.com,16,192.229.173.101,us,2017-07-02,2018-11-21
70,40,46,fdu.edu,12,132.238.2.13,us,2018-05-22,2018-11-21
70,38,42,pc-magazin.de,99,62.146.14.117,de,2018-05-21,2018-11-21
70,40,46,creativereview.co.uk,2,18.194.54.116,de,2017-02-22,2018-11-19
70,42,47,telerama.fr,1,62.210.160.20,fr,2018-07-10,2018-11-21
70,38,46,mynorthwest.com,65,104.198.244.112,us,2015-05-12,2018-11-22
70,40,47,maa.org,4,192.31.143.111,us,2018-07-22,2018-10-26
70,43,49,radiosvoboda.org,2,23.196.96.163,us,2017-12-10,2018-11-11
70,39,46,theledger.com,4,192.234.31.122,us,2016-02-04,2018-11-19
70,40,44,webempresa.com,6,87.98.229.251,es,2017-09-28,2018-11-13
70,37,40,webwereld.nl,112,87.233.12.90,nl,2014-11-15,2018-11-21
70,41,47,strategyanalytics.com,54,94.236.47.232,gb,2017-01-15,2018-11-21
70,45,50,glsen.org,8,104.96.252.165,us,2017-05-05,2018-11-18
70,38,45,appledaily.com,22,104.86.85.18,us,2018-02-28,2018-11-21
70,42,45,prosieben.de,8,255.255.255.255,,2018-01-18,2018-11-06
70,29,36,ttlink.com,80,104.24.117.119,us,2017-07-27,2018-11-20
70,40,41,ag.org,4,198.246.200.68,us,2018-08-06,2018-11-18
70,37,45,sanluisobispo.com,46,23.32.160.75,us,2017-06-04,2018-11-20
70,46,52,newamerica.org,1,184.73.215.145,us,2017-08-24,2018-11-21
70,39,46,publicbroadcasting.net,1,64.125.77.80,us,2018-08-24,2018-08-26
70,35,39,di.com.pl,42,31.186.87.130,pl,2017-04-12,2018-11-21
70,41,47,one.org,25,104.20.186.24,us,2017-01-22,2018-11-21
70,30,37,ulitzer.com,1716,104.28.16.56,us,2016-02-03,2018-11-22
70,30,36,sharenator.com,4,188.165.223.48,fr,2018-03-20,2018-11-21
70,39,47,nhregister.com,2,151.101.33.53,us,2016-08-14,2018-10-19
70,38,49,apkmirror.com,5,104.19.134.58,us,2018-10-03,2018-11-16
70,36,44,road.cc,1823,13.32.99.67,us,2013-06-28,2018-11-22
70,40,43,abnamro.nl,14,95.129.84.12,nl,2016-07-27,2018-11-20
70,38,45,phandroid.com,299,173.192.24.228,us,2015-10-17,2018-11-22
70,37,42,eiga.com,2,103.70.242.178,jp,2016-07-14,2018-10-03
70,55,60,nanog.org,8,104.20.198.50,us,2016-12-21,2018-11-22
70,38,45,dengeki.com,1,124.147.13.104,jp,2018-01-08,2018-11-19
70,40,46,mumsnet.com,10,104.20.255.118,us,2017-08-29,2018-11-20
70,36,42,sissa.it,1,147.123.59.130,it,2018-10-06,2018-10-06
70,39,36,lusongsong.com,3,104.27.114.37,us,2017-08-16,2018-11-19
70,36,39,borda.ru,1,5.159.96.137,ru,2018-11-22,2018-11-22
70,32,38,yourlisten.com,7,104.25.145.22,us,2018-10-02,2018-11-20
70,38,44,kingston.ac.uk,4,162.13.24.47,gb,2017-07-26,2018-11-21
70,38,47,virginia.org,6,255.255.255.255,,2018-09-29,2018-11-18
70,45,52,corsair.com,11,8.25.207.134,us,2017-02-23,2018-11-21
70,41,47,airspacemag.com,52,34.227.140.152,us,2017-03-04,2018-11-21
70,43,45,inps.it,1,93.63.43.48,it,2018-07-16,2018-10-25
70,35,42,nsu.ru,11,84.237.50.17,ru,2014-11-16,2018-11-21
70,38,44,techreport.com,29,96.126.115.201,us,2016-06-29,2018-11-20
70,38,47,extension.org,8,54.69.217.186,us,2017-07-15,2018-11-17
70,40,42,alawar.com,112,208.76.170.210,us,2016-04-02,2018-10-15
70,35,40,p3.no,41,160.68.117.141,no,2016-03-30,2018-11-21
70,35,42,humanevents.com,3,104.25.63.112,us,2017-07-04,2018-10-21
70,33,42,kodi.wiki,1,104.25.95.12,us,2018-09-08,2018-09-08
70,38,44,bournemouth.ac.uk,198,185.41.8.34,gb,2017-04-13,2018-11-21
70,38,46,edline.net,2,216.64.199.123,us,2017-05-06,2018-10-14
70,37,44,funnyjunk.com,1,149.56.126.48,ca,2018-07-13,2018-09-27
70,41,49,myfoxny.com,1,23.3.13.89,us,2015-07-30,2018-09-22
70,42,46,nfshost.com,410,208.94.117.49,us,2017-06-28,2018-11-22
70,40,48,phoenixnewtimes.com,282,192.229.173.187,us,2013-06-25,2018-11-22
70,36,43,thefashionspot.com,20,104.17.33.150,us,2015-07-30,2018-11-20
70,37,43,cuatro.com,9,2.16.21.196,eu,2015-01-29,2018-11-18
70,41,47,digitalspy.co.uk,4,54.194.86.18,ie,2015-02-28,2018-10-12
70,41,48,publicintegrity.org,17,54.230.19.180,us,2015-02-02,2018-11-15
70,35,43,gestion.pe,25,34.233.22.150,us,2014-11-17,2018-11-21
70,36,40,ovgu.de,168,141.44.7.111,de,2017-02-11,2018-11-21
70,40,45,experts-exchange.com,8,104.20.169.10,us,2016-04-02,2018-11-20
70,33,39,los40.com,9,91.216.63.240,es,2015-10-20,2018-11-20
70,45,50,impactbnd.com,7,184.26.44.189,us,2017-10-18,2018-11-21
70,30,36,newyx.net,3,183.61.16.185,cn,2016-02-08,2018-10-06
70,38,44,konbini.com,1492,37.59.74.129,fr,2016-02-07,2018-11-22
70,43,46,clouddn.com,1,218.92.225.207,cn,2018-04-03,2018-10-22
70,37,45,armytimes.com,30,104.198.102.112,us,2016-02-04,2018-11-21
70,39,46,newshub.co.nz,20,143.204.83.98,us,2017-04-23,2018-11-21
70,40,47,patentlyo.com,279,138.197.156.245,ca,2015-06-09,2018-11-22
70,37,44,pocketnow.com,327,104.25.8.23,us,2015-05-13,2018-11-22
70,41,48,wvgazettemail.com,214,216.12.119.151,us,2017-05-20,2018-11-21
70,44,50,kauffman.org,62,40.79.36.192,us,2018-05-08,2018-11-21
70,41,48,govexec.com,1,192.33.31.52,us,2017-12-10,2018-10-29
70,37,39,synology.me,160,220.135.178.91,tw,2018-03-24,2018-11-21
70,43,49,tripwire.com,15,192.229.162.234,us,2016-12-27,2018-11-21
70,32,40,areavoices.com,129,12.28.104.20,us,2017-04-25,2018-11-21
70,39,48,bicycling.com,30,151.101.32.155,us,2015-02-04,2018-11-21
70,46,46,es.wordpress.com,1,192.0.78.12,us,2018-10-19,2018-10-19
70,34,41,cheapoair.com,8,23.38.233.2,us,2017-10-14,2018-11-20
70,24,35,ipt.pw,2,198.11.204.90,us,2017-07-18,2018-10-11
70,34,43,gab.ai,1,104.20.10.233,us,2017-12-12,2018-08-21
70,29,35,iptime.org,11,121.158.236.115,kr,2018-10-01,2018-11-21
70,38,41,chello.nl,21,80.109.240.71,at,2017-04-14,2018-11-19
70,42,46,barcamp.org,7,208.96.32.2,us,2017-09-16,2018-11-17
70,24,27,curacaoconnected.com,30,159.65.208.160,gb,2018-09-09,2018-11-21
70,37,41,heraldo.es,9,13.35.99.110,us,2018-06-08,2018-10-25
70,42,48,bbva.com,74,13.35.115.121,us,2017-10-31,2018-11-21
70,47,52,hrwiki.org,3169,173.255.196.131,us,2018-07-18,2018-11-22
70,39,44,teraz.sk,41,109.71.71.76,sk,2015-07-04,2018-11-21
70,38,45,eskimo.com,1,204.122.20.2,us,2015-02-07,2018-11-18
70,41,47,tving.com,4,116.121.22.66,kr,2018-06-01,2018-11-06
70,43,49,lamag.com,200,204.11.98.10,us,2018-06-19,2018-11-21
70,38,44,brocku.ca,963,139.57.100.6,ca,2017-07-16,2018-11-21
70,41,49,easterseals.com,4,104.196.247.193,us,2017-05-02,2018-11-03
70,39,46,umsl.edu,21,134.124.1.244,us,2017-02-01,2018-11-21
70,34,45,112.ua,3,167.99.142.149,de,2017-08-20,2018-10-02
70,25,29,blogs-service.com,38,72.13.85.133,us,2018-03-04,2018-11-21
70,41,49,moneycrashers.com,41,104.25.88.4,us,2017-08-16,2018-11-21
70,43,48,briansolis.com,6,205.186.134.137,us,2018-08-18,2018-11-18
70,35,45,paizo.com,17749,70.35.123.53,us,2014-01-23,2018-11-22
70,36,45,xxlmag.com,42,72.21.91.8,us,2016-02-08,2018-11-18
70,39,47,ksat.com,4,54.192.27.68,us,2017-06-10,2018-11-15
70,39,46,mst.edu,2,131.151.247.4,us,2017-01-18,2018-10-19
70,37,42,appshopper.com,2,255.255.255.255,,2017-08-10,2018-10-22
70,39,47,ozy.com,139,52.84.213.97,us,2015-10-07,2018-11-22
70,39,42,stuttgarter-nachrichten.de,5,195.50.176.82,de,2018-05-21,2018-10-31
70,34,41,opednews.com,47,54.39.152.193,ca,2017-06-04,2018-11-21
70,26,29,bluxeblog.com,29,184.75.241.95,us,2018-03-04,2018-11-21
